Brand,Category,Subcategory,Section,Product,combinado,Sku,Url
Tigre,Tubería,Línea Presión PVC,Plomería,"Tubo Presión RDE 9 / 1/2"" - 6m","Tigre Tubo Presión RDE 9 / 1/2"" - 6m",16010012A004306,https://s3.amazonaws.com/co-prod-shared-images/b64ff1bf-8846-49a6-9373-48a82691a608
Tigre,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,"Tee Sanitaria Reducida 6"" x 4""","Tigre Tee Sanitaria Reducida 6"" x 4""",16021402A004555,https://s3.amazonaws.com/co-prod-shared-images/cc44828f-7493-4113-9366-77ae7ee0f494
Tigre,Tubería,Línea Presión PVC,Plomería,"Tee 90° Soldable 1 1/4"" x 5 und","Tigre Tee 90° Soldable 1 1/4"" x 5 und",16020402A008140,https://s3.amazonaws.com/co-prod-shared-images/ce5d6a27-cc8d-4af3-aa5d-848eed5b1bc2
Tigre,Eléctricos e Iluminación,Tubería y Canalización,Plomería,"Tubo Conduit 2"" - 3m","Tigre Tubo Conduit 2"" - 3m",17020012A004567,https://s3.amazonaws.com/co-prod-shared-images/d758af64-47a2-48c3-812e-c7f8b80fbf97
Tigre,Eléctricos e Iluminación,Ducto Eléctrico / Telefónico,Plomería,"Ducto Telefono-Electricidad DB 3"" X 6m","Tigre Ducto Telefono-Electricidad DB 3"" X 6m",17020012A004583,https://s3.amazonaws.com/co-prod-shared-images/02fd349e-ffdb-4cc3-9e85-d198b23743d8
Tigre,Tubería,Soldaduras PVC,Plomería,Limpiador 1/32 Gal (112 gr),Tigre Limpiador 1/32 Gal (112 gr),16052002A004482,https://s3.amazonaws.com/co-prod-shared-images/e633415c-7634-42f1-a573-9afd6ed1832e
Tigre,Tubería,Línea Presión PVC,Plomería,"Codo 45° Soldable 1 1/2"" X 25 un.","Tigre Codo 45° Soldable 1 1/2"" X 25 un.",16020302A005580,https://s3.amazonaws.com/co-prod-shared-images/19487e40-00a8-4cd6-9fd9-f1a63d7626d2
Tigre,Tubería,Línea Presión PVC,Plomería,"Codo Presión 45º - 4""","Tigre Codo Presión 45º - 4""",16020302A004381,https://s3.amazonaws.com/co-prod-shared-images/fe367e1d-7657-4647-80ba-c28672d50ba9
Tigre,Tubería,Soldaduras PVC,Plomería,Cemento Solvente Para PVC 1/8 Gl X 24 un.,Tigre Cemento Solvente Para PVC 1/8 Gl X 24 un.,16050012A005736,https://s3.amazonaws.com/co-prod-shared-images/30c1d23b-93cc-4e66-8170-0783c89c150c
Tigre,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,"Unión Sanitaria 6"" X 8 un.","Tigre Unión Sanitaria 6"" X 8 un.",16021402A005703,https://s3.amazonaws.com/co-prod-shared-images/8303a3f7-2aa8-400d-ba6d-1b9fed99a354
Tigre,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,"Yee Sanitaria 2""","Tigre Yee Sanitaria 2""",16021602A004488,https://s3.amazonaws.com/co-prod-shared-images/7dbec5da-9457-4fcd-aef5-2a878cf866a5
Tigre,Tubería,Línea Presión PVC,Plomería,"Tee 90° Soldable 2"" x 2 und","Tigre Tee 90° Soldable 2"" x 2 und",16020402A008142,https://s3.amazonaws.com/co-prod-shared-images/929a7a7d-7d8d-4d22-a68a-62ff5d589b3f
Tigre,Tubería,Línea Presión PVC,Plomería,"Buje Soldable 2"" X 3/4"" x 5 und","Tigre Buje Soldable 2"" X 3/4"" x 5 und",16020802A008147,https://s3.amazonaws.com/co-prod-shared-images/b253ecbb-1cc8-4ca2-9eb5-65d88de8081a
Tigre,Eléctricos e Iluminación,Tubería y Canalización,Plomería,"Curva 90° Conduit Gris 1 1/4"" X 50 un.","Tigre Curva 90° Conduit Gris 1 1/4"" X 50 un.",17021402A005644,https://s3.amazonaws.com/co-prod-shared-images/b6383cf1-bf4b-43db-9c50-4d4acb7522d5
Tigre,Eléctricos e Iluminación,Tubería y Canalización,Plomería,"Curva 90° Conduit Gris 1 1/2"" X 30 un.","Tigre Curva 90° Conduit Gris 1 1/2"" X 30 un.",17021402A005643,https://s3.amazonaws.com/co-prod-shared-images/b3693935-7098-442b-bc70-da31dee98870
Tigre,Tubería,Línea Presión PVC,Plomería,"Buje Presión Soldado 2"" x 1.1/4""","Tigre Buje Presión Soldado 2"" x 1.1/4""",16020802A004363,https://s3.amazonaws.com/co-prod-shared-images/c164433c-424f-460f-9aef-25b24d09941f
Tigre,Tubería,Línea Presión PVC,Plomería,"Adaptador Hembra Presión 3/4"" x 50 un","Tigre Adaptador Hembra Presión 3/4"" x 50 un",16020102A005543,https://s3.amazonaws.com/co-prod-shared-images/c18f0799-0fa8-4113-b236-b9e4df484d58
Tigre,Tubería,Línea Presión PVC,Plomería,"Tee 90° Soldable 2"" X 10 un.","Tigre Tee 90° Soldable 2"" X 10 un.",16020402A005610,https://s3.amazonaws.com/co-prod-shared-images/98f63087-8d8b-4883-a748-97a61616f6e5
Tigre,Tubería,Línea CPVC,Plomería,"Buje Reduccion CPVC 3/4"" X 1/2"" x 10 und","Tigre Buje Reduccion CPVC 3/4"" X 1/2"" x 10 und",16022802A008168,https://s3.amazonaws.com/co-prod-shared-images/c9376e65-baf9-4e7e-8c5b-3969ce1c2af5
Tigre,Tubería,Línea CPVC,Plomería,"Codo 45º CPVC 1/2"" X 20 un.","Tigre Codo 45º CPVC 1/2"" X 20 un.",16022302A005656,https://s3.amazonaws.com/co-prod-shared-images/c87b1d87-3fa1-4802-97d8-0d4a13b56013
Tigre,Tubería,Línea Presión PVC,Plomería,"Tee 90° Soldable 4"" X 10 un.","Tigre Tee 90° Soldable 4"" X 10 un.",16020402A005613,https://s3.amazonaws.com/co-prod-shared-images/d5da4806-5858-48b5-aae8-23e30c851271
Tigre,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,"Sifón Sanitario 180° 1 1/2"" C/Tapa X 80 un.","Tigre Sifón Sanitario 180° 1 1/2"" C/Tapa X 80 un.",16021902A005726,https://s3.amazonaws.com/co-prod-shared-images/e6892c67-335c-401b-839d-919286b303dd
Tigre,Tubería,Línea Presión PVC,Plomería,"Tee 90° Soldable 3"" X 2 un.","Tigre Tee 90° Soldable 3"" X 2 un.",16020402A005612,https://s3.amazonaws.com/co-prod-shared-images/f13bb63c-7183-43cf-ac6f-ecb947fb1aab
Tigre,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,"Tee Sanitaria 4"" x 3 und","Tigre Tee Sanitaria 4"" x 3 und",16021402A008222,https://s3.amazonaws.com/co-prod-shared-images/f5a3ac15-d922-4632-8e72-5a4c9f2a274b
Tigre,Tubería,Línea CPVC,Plomería,"Codo 45º CPVC 1"" x 5 und","Tigre Codo 45º CPVC 1"" x 5 und",16022302A008175,https://s3.amazonaws.com/co-prod-shared-images/f6921f84-0bf6-4684-82f3-b08c2e5f218d
Tigre,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,"Unión Sanitaria Red 4"" X 3"" X 60 un.","Tigre Unión Sanitaria Red 4"" X 3"" X 60 un.",16021502A005704,https://s3.amazonaws.com/co-prod-shared-images/188f6e6e-03c2-4ce3-bdb0-a20976530e44
Tigre,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,"Yee Sanitaria 4""","Tigre Yee Sanitaria 4""",16021602A004543,https://s3.amazonaws.com/co-prod-shared-images/3e8c8ba2-2ba0-4ed7-bd05-a397b15a1b21
Tigre,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,"Buje Sanitario Soldable 4"" X 2"" x 4 und","Tigre Buje Sanitario Soldable 4"" X 2"" x 4 und",16021802A008192,https://s3.amazonaws.com/co-prod-shared-images/44b25932-7945-446f-b7b5-e46f0dbefb22
Tigre,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,Tubo PVC C/Camp Ultra 250 mm x 6 m,Tigre Tubo PVC C/Camp Ultra 250 mm x 6 m,16020012A004590,https://s3.amazonaws.com/co-prod-shared-images/4589e551-ddcd-4b8c-b24d-c2709f46d5bf
Tigre,Tubería,Línea Presión PVC,Plomería,"Buje Soldable 4"" X 2"" X 6 un.","Tigre Buje Soldable 4"" X 2"" X 6 un.",16020802A005622,https://s3.amazonaws.com/co-prod-shared-images/628ebcfb-1d46-4e56-aecb-df9b2c8a4646
Tigre,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,"Codo Sanitario 90° 2"" C X E X 30 un.","Tigre Codo Sanitario 90° 2"" C X E X 30 un.",16021302A005681,https://s3.amazonaws.com/co-prod-shared-images/878c6f8b-2da6-45c3-b7b5-65c33f3e34d8
Tigre,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,"Tee Sanitaria Reducida 4"" x 2""","Tigre Tee Sanitaria Reducida 4"" x 2""",16021402A004515,https://s3.amazonaws.com/co-prod-shared-images/7f79e24e-343d-49b7-b39b-70f70b64e3b2
Tigre,Tubería,Soldaduras PVC,Plomería,Cemento Solvente Para PVC 1/128 Gl x 15 und,Tigre Cemento Solvente Para PVC 1/128 Gl x 15 und,16050012A008235,https://s3.amazonaws.com/co-prod-shared-images/89ec8084-78bc-450c-8a3d-28f62025098f
Tigre,Eléctricos e Iluminación,Tubería y Canalización,Plomería,"Tubo Conduit SCH 40 1.1/2"" - 3m","Tigre Tubo Conduit SCH 40 1.1/2"" - 3m",17020012A004568,https://s3.amazonaws.com/co-prod-shared-images/944299bd-a2d1-46a8-9b34-aa092bbf1bdc
Tigre,Tubería,Línea Presión PVC,Plomería,"Codo 90° Presión Sld/Rsc 1/2"" x 25 un","Tigre Codo 90° Presión Sld/Rsc 1/2"" x 25 un",16020302A008135,https://s3.amazonaws.com/co-prod-shared-images/b88b9a6f-64d4-4cc3-97c6-2e197f837176
Tigre,Tubería,Línea Presión PVC,Plomería,"Codo Presión 45º 1.1/4""","Tigre Codo Presión 45º 1.1/4""",16020302A004376,https://s3.amazonaws.com/co-prod-shared-images/c64ed250-dec8-4d48-8790-6f804377d1ec
Tigre,Tubería,Línea Presión PVC,Plomería,"Buje Presión Soldado 2.1/2"" x 2""","Tigre Buje Presión Soldado 2.1/2"" x 2""",16020802A004415,https://s3.amazonaws.com/co-prod-shared-images/cd34f8bb-11a0-4411-a221-77f401679e67
Tigre,Tubería,Línea Presión PVC,Plomería,"Codo 90° Soldable 1 1/4"" x 5 und","Tigre Codo 90° Soldable 1 1/4"" x 5 und",16020302A008132,https://s3.amazonaws.com/co-prod-shared-images/d9c2ba06-4e14-475a-a8ea-da93da9e1b70
Tigre,Tubería,Línea Presión PVC,Plomería,"Adaptador Hembra 1/2"" X 50 un.","Tigre Adaptador Hembra 1/2"" X 50 un.",16020102A005542,https://s3.amazonaws.com/co-prod-shared-images/dd1c989a-67af-405a-8598-28acc4e6cccf
Tigre,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,"Unión Sanitaria Reducida 4"" x 3""","Tigre Unión Sanitaria Reducida 4"" x 3""",16021502A004502,https://s3.amazonaws.com/co-prod-shared-images/de11fc4a-71ac-474f-b7ac-ac4bc56e07a3
Tigre,Tubería,Línea Presión PVC,Plomería,"Tee Presión Reducida 1"" x 1/2""","Tigre Tee Presión Reducida 1"" x 1/2""",16020402A004412,https://s3.amazonaws.com/co-prod-shared-images/e31175b7-2990-42ad-9f30-683aeea9f0f8
Tigre,Tubería,Línea CPVC,Plomería,"Codo 45º CPVC 1""","Tigre Codo 45º CPVC 1""",16022302A004448,https://s3.amazonaws.com/co-prod-shared-images/f8044958-fd9a-4a9f-9508-86c59a146bde
Tigre,Tubería,Línea Presión PVC,Plomería,"Tubo Presión RDE 21 / 4"" - 6m","Tigre Tubo Presión RDE 21 / 4"" - 6m",16010012A004319,https://s3.amazonaws.com/co-prod-shared-images/fa1738d3-3815-4a51-9892-20c56f7d4efa
Tigre,Tubería,Línea Presión PVC,Plomería,"Tee Presión Reducida 3/4"" x 1/2""","Tigre Tee Presión Reducida 3/4"" x 1/2""",16020402A004411,https://s3.amazonaws.com/co-prod-shared-images/12648dd8-f416-42b9-b03e-1266172cebc6
Tigre,Tubería,Línea Presión PVC,Plomería,"Adaptador Presión Macho 1.1/4""","Tigre Adaptador Presión Macho 1.1/4""",16020102A004350,https://s3.amazonaws.com/co-prod-shared-images/ff8a4f43-dce5-4b1d-999e-b20dea674715
Tigre,Tubería,Línea Presión PVC,Plomería,"Tubo Presión RDE 21 / 3"" - 6m","Tigre Tubo Presión RDE 21 / 3"" - 6m",16010012A004318,https://s3.amazonaws.com/co-prod-shared-images/4a9984d4-ecf4-433a-854e-c1681bfa56ce
Tigre,Tubería,Línea CPVC,Plomería,"Unión Soldable CPVC 3/4""","Tigre Unión Soldable CPVC 3/4""",16022502A004432,https://s3.amazonaws.com/co-prod-shared-images/54f70156-ff69-4ed1-bc03-8c1dc6eae299
Tigre,Tubería,Línea CPVC,Plomería,"Codo 45º CPVC 3/4"" x 10 und","Tigre Codo 45º CPVC 3/4"" x 10 und",16022302A008174,https://s3.amazonaws.com/co-prod-shared-images/5cb88fd4-7a34-4521-b22c-0d4e95e5e7b8
Tigre,Tubería,Línea Presión PVC,Plomería,"Tee Presión 2.1/2""","Tigre Tee Presión 2.1/2""",16020402A004408,https://s3.amazonaws.com/co-prod-shared-images/5b956abf-0cb2-48d7-b8a1-fc3a9de1d538
Tigre,Eléctricos e Iluminación,Tubería y Canalización,Plomería,"Curva Conduit CXE 90º 1.1/2""","Tigre Curva Conduit CXE 90º 1.1/2""",17021402A004501,https://s3.amazonaws.com/co-prod-shared-images/6c0d2283-face-42d3-8c34-16e4784dcd22
Tigre,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,"Tee Sanitaria 1 1/2"" X 100 un.","Tigre Tee Sanitaria 1 1/2"" X 100 un.",16021402A005712,https://s3.amazonaws.com/co-prod-shared-images/9308a0a5-e9b9-42e8-aa2d-31aaa1027f62
Tigre,Tubería,Línea Presión PVC,Plomería,"Buje Presión Soldado 2"" x 1""","Tigre Buje Presión Soldado 2"" x 1""",16020802A004362,https://s3.amazonaws.com/co-prod-shared-images/b56bd31a-2b5b-4e9d-b616-bb1f21eee69b
Tigre,Tubería,Línea Presión PVC,Plomería,"Tubo PVC Presión Jei Rde 26 - 2"" X 6m","Tigre Tubo PVC Presión Jei Rde 26 - 2"" X 6m",16010012A004326,https://s3.amazonaws.com/co-prod-shared-images/b8d3cd9e-8bdb-4801-ba92-88113f07e7b1
Tigre,Tubería,Soldaduras PVC,Plomería,Cemento Solvente Para PVC 1/16 Gl x 3 und,Tigre Cemento Solvente Para PVC 1/16 Gl x 3 und,16050012A008238,https://s3.amazonaws.com/co-prod-shared-images/0398f400-98bb-44d3-bac8-045b8e8622a2
Tigre,Tubería,Soldaduras PVC,Plomería,Soldadura PVC 1/4 Gal,Tigre Soldadura PVC 1/4 Gal,16050012A004551,https://s3.amazonaws.com/co-prod-shared-images/db0889bd-fd7c-45c5-ab68-eaa9ba1b65b5
Tigre,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,"Codo Sanitario Reventilado 3"" X 2"" X 24 un.","Tigre Codo Sanitario Reventilado 3"" X 2"" X 24 un.",16021302A005687,https://s3.amazonaws.com/co-prod-shared-images/e4a364e6-24c1-4f79-8071-93e022011145
Tigre,Tubería,Línea Presión PVC,Plomería,"Codo Presión 90º - 3""","Tigre Codo Presión 90º - 3""",16020302A004386,https://s3.amazonaws.com/co-prod-shared-images/e6fbfba3-0b9f-4e3f-9e78-d51e34f01807
Tigre,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,"Tee Sanitaria 6""","Tigre Tee Sanitaria 6""",16021402A004560,https://s3.amazonaws.com/co-prod-shared-images/ed1cc082-80dc-4057-9c79-a9d7899e3b60
Tigre,Tubería,Línea Alcantarillado PVC,Plomería,Silla Tee Alcantarillado 200m X 110mm,Tigre Silla Tee Alcantarillado 200m X 110mm,16021902A004552,https://s3.amazonaws.com/co-prod-shared-images/03ebe8b7-1ae4-4247-b7c6-746323c73b41
Tigre,Tubería,Línea Presión PVC,Plomería,"Tee Presión S-R 1/2""","Tigre Tee Presión S-R 1/2""",16020402A004402,https://s3.amazonaws.com/co-prod-shared-images/0c46741d-9141-4ba0-9769-6e98b3eb3d85
Tigre,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,"Tapón de Prueba Sanitario 2""","Tigre Tapón de Prueba Sanitario 2""",16021702A004438,https://s3.amazonaws.com/co-prod-shared-images/fa212bb4-09e9-4506-b134-46b89e606745
Tigre,Eléctricos e Iluminación,Tubería y Canalización,Plomería,"Unión Conduit 1/2""","Tigre Unión Conduit 1/2""",17021702A004423,https://s3.amazonaws.com/co-prod-shared-images/1cfd14e9-e540-4b59-91ca-7ad137e6887a
Tigre,Tubería,Línea CPVC,Plomería,"Adaptador Hembra CPVC 1/2""","Tigre Adaptador Hembra CPVC 1/2""",16022102A004428,https://s3.amazonaws.com/co-prod-shared-images/fe479fd0-d0a6-4992-b528-c183d3f0c58b
Tigre,Tubería,Línea CPVC,Plomería,"Unión Soldable CPVC 1""","Tigre Unión Soldable CPVC 1""",16022502A004441,https://s3.amazonaws.com/co-prod-shared-images/2c78b281-66b4-4ef9-a2f6-059ccf9a70c9
Tigre,Tubería,Soldaduras PVC,Plomería,Soldadura CPVC 1/64 Gal,Tigre Soldadura CPVC 1/64 Gal,16050102A004440,https://s3.amazonaws.com/co-prod-shared-images/2c57e673-83ba-4bb9-a04d-4d34967f3ae8
Tigre,Tubería,Línea Presión PVC,Plomería,"Buje Soldable 2 1/2"" X 1 1/2"" X 10 un.","Tigre Buje Soldable 2 1/2"" X 1 1/2"" X 10 un.",16020802A005620,https://s3.amazonaws.com/co-prod-shared-images/4f704301-14d7-4d50-9d38-acec096ee3e8
Tigre,Tubería,Soldaduras PVC,Plomería,Solucion Preparadora 1/64 Gl X 30 un.,Tigre Solucion Preparadora 1/64 Gl X 30 un.,16052002A005746,https://s3.amazonaws.com/co-prod-shared-images/5d3f07e9-d763-495c-b6f1-28cee78f2766
Tigre,Eléctricos e Iluminación,Tubería y Canalización,Plomería,"Tigreflex 1/2"" - 50m","Tigre Tigreflex 1/2"" - 50m",16020102A004569,https://s3.amazonaws.com/co-prod-shared-images/60e9eaf0-6acd-4fa1-a2f0-791bf89feac5
Tigre,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,"Adaptador Limpieza Sanitaria 2"" x 10 und","Tigre Adaptador Limpieza Sanitaria 2"" x 10 und",16021102A008216,https://s3.amazonaws.com/co-prod-shared-images/6f9eb467-5755-4523-bcdf-6c53f8af1a9c
Tigre,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,"Yee Sanitaria 6"" X 2 un.","Tigre Yee Sanitaria 6"" X 2 un.",16021602A005693,https://s3.amazonaws.com/co-prod-shared-images/344b4565-adb8-4b90-80dd-dd32ea218aed
Tigre,Tubería,Línea Presión PVC,Plomería,"Adaptador Hembra 3"" X 10 un.","Tigre Adaptador Hembra 3"" X 10 un.",16020102A005548,https://s3.amazonaws.com/co-prod-shared-images/363ca9c2-5561-460a-9265-61f7d8b759e6
Tigre,Tubería,Línea Presión PVC,Plomería,"Adaptador Hembra 1 1/2"" X 25 un.","Tigre Adaptador Hembra 1 1/2"" X 25 un.",16020102A005546,https://s3.amazonaws.com/co-prod-shared-images/441164fa-d099-44f9-96d5-0d9c1e856407
Tigre,Tubería,Línea Presión PVC,Plomería,"Buje Soldable 3/4"" X 1/2"" X 50 un.","Tigre Buje Soldable 3/4"" X 1/2"" X 50 un.",16020802A005556,https://s3.amazonaws.com/co-prod-shared-images/42fdef38-fe78-4916-81dd-7cde7ce8d34c
Tigre,Tubería,Línea Presión PVC,Plomería,"Adaptador Presión Hembra 1.1/2""","Tigre Adaptador Presión Hembra 1.1/2""",16020102A004343,https://s3.amazonaws.com/co-prod-shared-images/4680c7df-43cf-43a2-a895-5b7d286bfb91
Tigre,Tubería,Línea Presión PVC,Plomería,"Adaptador macho 2"" X 25 un.","Tigre Adaptador macho 2"" X 25 un.",16020102A005555,https://s3.amazonaws.com/co-prod-shared-images/45c06752-a7d4-4bcb-b5e9-0115063f591e
Tigre,Tubería,Línea Presión PVC,Plomería,"Tee 90° Soldable 2 1/2"" x 2 und","Tigre Tee 90° Soldable 2 1/2"" x 2 und",16020402A008143,https://s3.amazonaws.com/co-prod-shared-images/4a859815-7047-4d5f-8a56-9562397d62eb
Tigre,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,"Yee Sanitaria 3"" x 5 un","Tigre Yee Sanitaria 3"" x 5 un",16021602A008204,https://s3.amazonaws.com/co-prod-shared-images/5b433111-e035-45dd-8cab-daf2ab2d8b0e
Tigre,Tubería,Línea CPVC,Plomería,"Codo 90º CPVC 1/2"" X 40 un.","Tigre Codo 90º CPVC 1/2"" X 40 un.",16022302A005659,https://s3.amazonaws.com/co-prod-shared-images/32728fe3-aa91-4995-848e-a92ebe409232
Tigre,Tubería,Línea CPVC,Plomería,"Tee CPVC 1/2""","Tigre Tee CPVC 1/2""",16022402A004434,https://s3.amazonaws.com/co-prod-shared-images/4a950154-0125-4abe-a29f-ce0755b55617
Tigre,Tubería,Línea Presión PVC,Plomería,"Tapón Hembra Soldable 1"" X 50 un.","Tigre Tapón Hembra Soldable 1"" X 50 un.",16020702A005571,https://s3.amazonaws.com/co-prod-shared-images/511a212f-696e-44e9-868d-780d38561217
Tigre,Tubería,Línea CPVC,Plomería,"Adaptador Hembra 1/2"" CPVC X 30 un.","Tigre Adaptador Hembra 1/2"" CPVC X 30 un.",16022102A005670,https://s3.amazonaws.com/co-prod-shared-images/62392ec2-bd64-41e1-b162-6f4ad2b9f0fe
Tigre,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,"Sifón Sanitario 135° 3"" x 4 und","Tigre Sifón Sanitario 135° 3"" x 4 und",16021902A008228,https://s3.amazonaws.com/co-prod-shared-images/648843be-da20-4017-a433-a172cc98d0b4
Tigre,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,"Sifón Sanitario 135° 2"" x 7 un.","Tigre Sifón Sanitario 135° 2"" x 7 un.",16021902A008227,https://s3.amazonaws.com/co-prod-shared-images/8611c612-a711-4b3a-b6da-fef4391c2993
Tigre,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,"Yee Sanitaria 3""","Tigre Yee Sanitaria 3""",16021602A004518,https://s3.amazonaws.com/co-prod-shared-images/72d5a3d0-8190-409f-bbc7-df4f98e3d3d8
Tigre,Tubería,Línea Presión PVC,Plomería,"Codo Presión 90º 2""","Tigre Codo Presión 90º 2""",16020302A004384,https://s3.amazonaws.com/co-prod-shared-images/8a955b22-21e9-4cbf-993a-1fa92f5a4ba5
Tigre,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,"Sifón Sanitario 135° 2"" X 70 un.","Tigre Sifón Sanitario 135° 2"" X 70 un.",16021902A005723,https://s3.amazonaws.com/co-prod-shared-images/a9c0af1b-dbb0-4c8e-abbe-b0aceacaa41f
Tigre,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,"Yee Sanitaria 4"" x 3 und","Tigre Yee Sanitaria 4"" x 3 und",16021602A008205,https://s3.amazonaws.com/co-prod-shared-images/c0939ed6-520d-4b5f-bfec-b61d221ca4eb
Tigre,Tubería,Línea CPVC,Plomería,"Tapón Soldable CPVC 1/2""","Tigre Tapón Soldable CPVC 1/2""",16022702A004421,https://s3.amazonaws.com/co-prod-shared-images/c8a1f60c-dd85-4c7d-9731-8202dc39330b
Tigre,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,"Codo Sanitario Reventilado 3"" x 2""","Tigre Codo Sanitario Reventilado 3"" x 2""",16021302A004512,https://s3.amazonaws.com/co-prod-shared-images/d80f6d86-1e84-40e7-bc29-9a86b5b3c055
Tigre,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,"Sifón Sanitario 180º con Tapón 2""","Tigre Sifón Sanitario 180º con Tapón 2""",16021902A004497,https://s3.amazonaws.com/co-prod-shared-images/dc67fb60-cb98-4616-a26b-7b7413317f8a
Tigre,Tubería,Línea Presión PVC,Plomería,"Tapón Hembra Roscable 3"" Sch40 X 20 un.","Tigre Tapón Hembra Roscable 3"" Sch40 X 20 un.",16020702A005540,https://s3.amazonaws.com/co-prod-shared-images/e42f64f7-6000-4a9c-a533-3f5b37449899
Tigre,Tubería,Línea Presión PVC,Plomería,"Tubo PVC Presión Jei Rde 26 - 6"" X 6m","Tigre Tubo PVC Presión Jei Rde 26 - 6"" X 6m",16010012A004329,https://s3.amazonaws.com/co-prod-shared-images/d884e753-db67-4aaa-aac7-b7ec0279dde4
Tigre,Tubería,Línea Sanitaria - Ventilación PVC,Plomería,"Buje Sanitario Soldable 6"" X 4"" X 20 un.","Tigre Buje Sanitario Soldable 6"" X 4"" X 20 un.",16021802A005677,https://s3.amazonaws.com/co-prod-shared-images/e4f13ab9-4e44-456f-898b-56c74f03c7ae
Tigre,Tubería,Línea Presión PVC,Plomería,"Tapón Hembra Roscable 3/4"" X 50 un.","Tigre Tapón Hembra Roscable 3/4"" X 50 un.",16020702A005538,https://s3.amazonaws.com/co-prod-shared-images/ec581b3a-715d-4852-a370-7b0f3da39ab2
Tigre,Tubería,Línea Presión PVC,Plomería,"Unión Presión 3/4""","Tigre Unión Presión 3/4""",16020502A004393,https://s3.amazonaws.com/co-prod-shared-images/11caa2d8-b68d-4b2d-bb8c-852bddb2e1db
